ID,Hour,value
p2811,319,0.0
p2812,319,0.0
p2813,319,0.0
p2814,319,0.0
p2815,319,0.0
p2816,319,0.0
p2817,319,0.0
p2818,319,0.0
p2819,319,0.1163
p2820,319,0.0
p2821,319,0.0
p2822,319,0.0
p2823,319,0.0
p2824,319,0.0
p2825,319,0.0
p2826,319,0.0
p2827,319,0.0
p2828,319,0.0
p2829,319,0.02244
p2830,319,0.0
p2831,319,0.0
p2832,319,0.0
p2833,319,0.0
p2834,319,0.0
p2835,319,0.0
p2836,319,0.0
p2837,319,0.0
p2838,319,0.0
p2839,319,0.0
p2840,319,0.0
p2841,319,0.0
p2842,319,0.0
p2843,319,0.0
p2844,319,0.0
p2845,319,0.0351
p2846,319,0.0
p2847,319,0.0
p2848,319,0.0
p2849,319,0.0
p2850,319,0.005
p2851,319,0.0
p2852,319,0.0
p2853,319,0.0181
p2854,319,0.0
p2855,319,0.0
p2856,319,0.0
p2857,319,0.0
p2858,319,0.0
p2859,319,0.0
p2860,319,0.0
p2861,319,0.006
p2862,319,0.0
p2863,319,0.0
p2864,319,0.0
p2865,319,0.0
p2866,319,0.0
p2867,319,0.0
p2868,319,0.0
p2869,319,0.0
p2870,319,0.0245
p2871,319,0.0
p2872,319,0.0
p2873,319,0.0
p2874,319,0.0
p2875,319,0.0
p2876,319,0.003
p2877,319,0.0
p2878,319,0.0
p2879,319,0.017
p2880,319,0.0
p2881,319,0.0
p2882,319,0.0
p2883,319,0.0
p2884,319,0.0
p2885,319,0.0
p2886,319,0.0
p2887,319,0.0
p2888,319,0.0
p2889,319,0.0
p2890,319,0.0
p2891,319,0.0
p2892,319,0.0
p2893,319,0.08548
p2894,319,0.0
p2895,319,0.0
p2896,319,0.0
p2897,319,0.0398
p2898,319,0.0
p2899,319,0.0
p2900,319,0.0
p2901,319,0.0
p2902,319,0.0
p2903,319,0.0
p2904,319,0.0
p2905,319,0.0
p2906,319,0.0
p2907,319,0.0
p2908,319,0.0
p2909,319,0.0
p2910,319,0.0
p2911,319,0.0
p2912,319,0.0
p2913,319,0.0
p2914,319,0.0
p2915,319,0.0
p2916,319,0.0
p2917,319,0.0
p2918,319,0.0
p2919,319,0.0
p2920,319,0.0
p2921,319,0.0
p2922,319,0.006
p2923,319,0.0
p2924,319,0.0
p2925,319,0.03086
p2926,319,0.0164
p2927,319,0.0
p2928,319,0.0
p2929,319,0.0
p2930,319,0.0
p2931,319,0.0
p2932,319,0.0
p2933,319,0.0
p2934,319,0.0064
p2935,319,0.0
p2936,319,0.0
p2937,319,0.0
p2938,319,0.0
p2939,319,0.0
p2940,319,0.0
p2941,319,0.0
p2942,319,0.0
p2943,319,0.0
p2944,319,0.0
p2945,319,0.0
p2946,319,0.0115
p2947,319,0.0
p2948,319,0.0
p2949,319,0.0
p2950,319,0.0079
p2951,319,0.0
p2952,319,0.01
p2953,319,0.0
p2954,319,0.0
p2955,319,0.0
p2956,319,0.0
p2957,319,0.0
p2958,319,0.0
p2959,319,0.01568
p2960,319,0.0
p2961,319,0.0
p2962,319,0.066
p2963,319,0.0105
p2964,319,0.0
p2965,319,0.0
p2966,319,0.0
p2967,319,0.0
p2968,319,0.0527
p2969,319,0.0
p2970,319,0.0
p2971,319,0.0
p2972,319,0.0
p2973,319,0.0
p2974,319,0.0
p2975,319,0.0
p2976,319,0.0
p2977,319,0.0
p2978,319,0.0105
p2979,319,0.0
p2980,319,0.0
p2981,319,0.0
p2982,319,0.0
p2983,319,0.0
p2984,319,0.0
p2985,319,0.003
p2986,319,0.0
p2987,319,0.0
p2988,319,0.0
p2989,319,0.0
p2990,319,0.0
p2991,319,0.0082
p2992,319,0.0033
p2993,319,0.0
p2994,319,0.0025
p2995,319,0.0133
p2996,319,0.0
p2997,319,0.0
p2998,319,0.0
p2999,319,0.0
p3000,319,0.0
p3001,319,0.0
p3002,319,0.0
p3003,319,0.00413
p3004,319,0.0
p3005,319,0.00368
p3006,319,0.0
p3007,319,0.0
p3008,319,0.0
p3009,319,0.0
p3010,319,0.0
p3011,319,0.0
p3012,319,0.0
p3013,319,0.0
p3014,319,0.0
p3015,319,0.0
p3016,319,0.0
p3017,319,0.0
p3018,319,0.0
p3019,319,0.0
p3020,319,0.0
p3021,319,0.0
p3022,319,0.0425
p3023,319,0.0
p3024,319,0.0
p3025,319,0.0
p3026,319,0.0
p3027,319,0.0
p3028,319,0.0
p3029,319,0.0
p3030,319,0.0
p3031,319,0.0
p3032,319,0.0
p3033,319,0.0
p3034,319,0.0
p3035,319,0.0
p3036,319,0.0
p3037,319,0.0
p3038,319,0.0
p3039,319,0.0
p3040,319,0.0
p3041,319,0.0
p3042,319,0.0
p3043,319,0.0
p3044,319,0.0
p3045,319,0.0
p3046,319,0.0
p3047,319,0.0
p3048,319,0.0
p3049,319,0.0
p3050,319,0.0
p3051,319,0.0
p3052,319,0.0091
p3053,319,0.0
p3054,319,0.0
p3055,319,0.0
p3056,319,0.0
p3057,319,0.0
p3058,319,0.0
p168,320,0.0
p176,320,0.0
p177,320,0.0
p185,320,0.0
p190,320,0.0
p191,320,0.0
p192,320,0.0
p193,320,0.0
p194,320,0.0
p195,320,0.0
p198,320,0.0
p199,320,0.0
p202,320,0.0
p205,320,0.0
p212,320,0.0
p213,320,0.0
p219,320,0.0
p220,320,0.0
p221,320,0.0
p222,320,0.0
p223,320,0.0
p224,320,0.0
p271,320,0.8132716943201563
p278,320,0.0
p282,320,0.0
p285,320,0.0
p2752,320,0.0
p2753,320,0.0
p2754,320,0.0
p2755,320,0.0
p2756,320,0.0
p2757,320,0.0
p2758,320,0.0
p2759,320,0.0
p2760,320,0.0
p2761,320,0.0
p2762,320,0.0
p2763,320,0.0
p2764,320,0.0365
p2765,320,0.0
p2766,320,0.0
p2767,320,0.0
p2768,320,0.0
p2769,320,0.0
p2770,320,0.0
p2771,320,0.0
p2772,320,0.0
p2773,320,0.0
p2774,320,0.0
p2775,320,0.0
p2776,320,0.0
p2777,320,0.0
p2778,320,0.0
p2779,320,0.0
p2780,320,0.0
p2781,320,0.0
p2782,320,0.0
p2783,320,0.0
p2784,320,0.0
p2785,320,0.0
p2786,320,0.0
p2787,320,0.0
p2788,320,0.0
p2789,320,0.0
p2790,320,0.0
p2791,320,0.0
p2792,320,0.0
p2793,320,0.0
p2794,320,0.0
p2795,320,0.0
p2796,320,0.0
p2797,320,0.0
p2798,320,0.0
p2799,320,0.0
p2800,320,0.0
p2801,320,0.0
p2802,320,0.0
p2803,320,0.0
p2804,320,0.0
p2805,320,0.0508
p2806,320,0.0
p2807,320,0.0
p2808,320,0.0
p2809,320,0.0
p2810,320,0.0
p2811,320,0.0
p2812,320,0.0
p2813,320,0.0
p2814,320,0.0
p2815,320,0.0
p2816,320,0.0
p2817,320,0.0
p2818,320,0.0
p2819,320,0.1163
p2820,320,0.0
p2821,320,0.0
p2822,320,0.01
p2823,320,0.0
p2824,320,0.0
p2825,320,0.0
p2826,320,0.0
p2827,320,0.0
p2828,320,0.0
p2829,320,0.02244
p2830,320,0.0
p2831,320,0.0
p2832,320,0.0
p2833,320,0.0
p2834,320,0.0
p2835,320,0.0
p2836,320,0.0
p2837,320,0.0
p2838,320,0.0
p2839,320,0.0
p2840,320,0.0
p2841,320,0.0
p2842,320,0.0
p2843,320,0.0
p2844,320,0.0
p2845,320,0.0
p2846,320,0.0
p2847,320,0.0
p2848,320,0.0
p2849,320,0.0
p2850,320,0.005
p2851,320,0.0
p2852,320,0.0
p2853,320,0.0
p2854,320,0.0
p2855,320,0.0
p2856,320,0.0
p2857,320,0.0
p2858,320,0.0
p2859,320,0.0
p2860,320,0.0
p2861,320,0.0
p2862,320,0.0
p2863,320,0.0
p2864,320,0.0
p2865,320,0.0
p2866,320,0.0
p2867,320,0.0
p2868,320,0.0
p2869,320,0.0
p2870,320,0.0
p2871,320,0.0
p2872,320,0.0
p2873,320,0.0
p2874,320,0.0
p2875,320,0.0
p2876,320,0.003
p2877,320,0.0
p2878,320,0.0
p2879,320,0.0
p2880,320,0.0
p2881,320,0.0
p2882,320,0.0
p2883,320,0.0
p2884,320,0.0
p2885,320,0.0
p2886,320,0.0
p2887,320,0.0
p2888,320,0.0
p2889,320,0.0
p2890,320,0.0
p2891,320,0.0
p2892,320,0.0
p2893,320,0.08548
p2894,320,0.0
p2895,320,0.0
p2896,320,0.0
p2897,320,0.0398
p2898,320,0.0
p2899,320,0.0
p2900,320,0.0
p2901,320,0.0
p2902,320,0.0
p2903,320,0.0
p2904,320,0.0
p2905,320,0.0
p2906,320,0.0
p2907,320,0.0
p2908,320,0.0
p2909,320,0.0
p2910,320,0.0
p2911,320,0.0
p2912,320,0.0
p2913,320,0.0
p2914,320,0.0
p2915,320,0.0
p2916,320,0.0
p2917,320,0.0
p2918,320,0.0
p2919,320,0.0
p2920,320,0.0
p2921,320,0.0
p2922,320,0.0
p2923,320,0.0
p2924,320,0.02072712431975042
p2925,320,0.0
p2926,320,0.0164
p2927,320,0.0
p2928,320,0.0
p2929,320,0.0152
p2930,320,0.0
p2931,320,0.0
p2932,320,0.0
p2933,320,0.0
p2934,320,0.0
p2935,320,0.0128
p2936,320,0.0
p2937,320,0.0
p2938,320,0.0
p2939,320,0.0
p2940,320,0.0
p2941,320,0.0
p2942,320,0.0
p2943,320,0.0
p2944,320,0.0
p2945,320,0.0
p2946,320,0.0
p2947,320,0.0
p2948,320,0.0
p2949,320,0.0
p2950,320,0.0
p2951,320,0.0
p2952,320,0.0
p2953,320,0.0
p2954,320,0.0
p2955,320,0.0
p2956,320,0.0
p2957,320,0.0
p2958,320,0.0
p2959,320,0.01568
p2960,320,0.0
p2961,320,0.0
p2962,320,0.066
p2963,320,0.0
p2964,320,0.0
p2965,320,0.0
p2966,320,0.0
p2967,320,0.0
p2968,320,0.0527
p2969,320,0.0
p2970,320,0.0
p2971,320,0.0
p2972,320,0.0
p2973,320,0.0
p2974,320,0.0
p2975,320,0.0
p2976,320,0.0
p2977,320,0.0
p2978,320,0.0
p2979,320,0.0
p2980,320,0.0
p2981,320,0.0
p2982,320,0.0
p2983,320,0.0
p2984,320,0.0
p2985,320,0.003
p2986,320,0.0
p2987,320,0.0
p2988,320,0.0
p2989,320,0.0
p2990,320,0.0
p2991,320,0.0
p2992,320,0.0
p2993,320,0.0033
p2994,320,0.0
p2995,320,0.0
p2996,320,0.0
p2997,320,0.0
p2998,320,0.0
p2999,320,0.0
p3000,320,0.0
p3001,320,0.0
p3002,320,0.0
p3003,320,0.00413
p3004,320,0.0
p3005,320,0.00368
p3006,320,0.0
p3007,320,0.0
p3008,320,0.0
p3009,320,0.0
p3010,320,0.0
p3011,320,0.0
p3012,320,0.0
p3013,320,0.0
p3014,320,0.0
p3015,320,0.0
p3016,320,0.0
p3017,320,0.0142
p3018,320,0.0
p3019,320,0.0
p3020,320,0.0
p3021,320,0.0
p3022,320,0.0
p3023,320,0.0
p3024,320,0.0
p3025,320,0.0
p3026,320,0.0
p3027,320,0.0
p3028,320,0.0
p3029,320,0.0
p3030,320,0.0
p3031,320,0.0
p3032,320,0.0
p3033,320,0.0
p3034,320,0.0
p3035,320,0.0
p3036,320,0.0
