Nuclear,Lignite,HardCoal,NaturalGas,Oil(light),Oil(heavy),OtherFuels,Waste,hydro,Biomass,Geothermal,wind onshore,wind offshore,sun
1,1,1,1,1,1,1,1,1,1,1,0.111204836,0.406423983,0.077730332
1,1,1,1,1,1,1,1,1,1,1,0.106424856,0.50856531,0.257762177
1,1,1,1,1,1,1,1,1,1,1,0.082693659,0.616488223,0.463631758
1,1,1,1,1,1,1,1,1,1,1,0.065795023,0.627408994,0.614062387
1,1,1,1,1,1,1,1,1,1,1,0.065345143,0.559314775,0.702902222
1,1,1,1,1,1,1,1,1,1,1,0.07825109,0.554603854,0.720199754
1,1,1,1,1,1,1,1,1,1,1,0.091747505,0.530620985,0.666099732
1,1,1,1,1,1,1,1,1,1,1,0.097764656,0.576017131,0.531953391
1,1,1,1,1,1,1,1,1,1,1,0.096499367,0.629122056,0.329159731
1,1,1,1,1,1,1,1,1,1,1,0.109096021,0.691862955,0.107910545
1,1,1,1,1,1,1,1,1,1,1,0.184985238,0.815417559,0.003799667
1,1,1,1,1,1,1,1,1,1,1,0.28314354,0.882869379,0
1,1,1,1,1,1,1,1,1,1,1,0.348601153,0.790149893,0
1,1,1,1,1,1,1,1,1,1,1,0.389708984,0.791220557,0
1,1,1,1,1,1,1,1,1,1,1,0.406129622,0.788865096,0
1,1,1,1,1,1,1,1,1,1,1,0.415689582,0.71006424,0
1,1,1,1,1,1,1,1,1,1,1,0.41161254,0.562312634,0
1,1,1,1,1,1,1,1,1,1,1,0.40205258,0.405567452,0
1,1,1,1,1,1,1,1,1,1,1,0.39100239,0.309850107,0
1,1,1,1,1,1,1,1,1,1,1,0.368648953,0.256102784,0
1,1,1,1,1,1,1,1,1,1,1,0.342359061,0.235546039,0
1,1,1,1,1,1,1,1,1,1,1,0.322986082,0.230835118,0
1,1,1,1,1,1,1,1,1,1,1,0.30968649,0.190149893,0
1,1,1,1,1,1,1,1,1,1,1,0.288851399,0.169807281,0.001736991
1,1,1,1,1,1,1,1,1,1,1,0.267341487,0.195717345,0.082651806
1,1,1,1,1,1,1,1,1,1,1,0.225755659,0.190149893,0.265180575
1,1,1,1,1,1,1,1,1,1,1,0.153409251,0.159314775,0.462980386
1,1,1,1,1,1,1,1,1,1,1,0.101785463,0.121199143,0.616197438
1,1,1,1,1,1,1,1,1,1,1,0.078166737,0.133190578,0.691973656
1,1,1,1,1,1,1,1,1,1,1,0.073386757,0.135331906,0.689512919
1,1,1,1,1,1,1,1,1,1,1,0.072908759,0.153319058,0.619960918
1,1,1,1,1,1,1,1,1,1,1,0.076170392,0.201927195,0.481761598
1,1,1,1,1,1,1,1,1,1,1,0.081568958,0.285224839,0.286856771
1,1,1,1,1,1,1,1,1,1,1,0.102797694,0.427623126,0.088658898
1,1,1,1,1,1,1,1,1,1,1,0.180627021,0.565524625,0.002677861
1,1,1,1,1,1,1,1,1,1,1,0.274876986,0.67751606,0
1,1,1,1,1,1,1,1,1,1,1,0.343427527,0.648394004,0
1,1,1,1,1,1,1,1,1,1,1,0.375565865,0.559957173,0
1,1,1,1,1,1,1,1,1,1,1,0.394010966,0.508993576,0
1,1,1,1,1,1,1,1,1,1,1,0.399634472,0.51006424,0
1,1,1,1,1,1,1,1,1,1,1,0.400674821,0.568736617,0
1,1,1,1,1,1,1,1,1,1,1,0.388809223,0.602997859,0
1,1,1,1,1,1,1,1,1,1,1,0.35478701,0.615203426,0
1,1,1,1,1,1,1,1,1,1,1,0.326725713,0.651605996,0
1,1,1,1,1,1,1,1,1,1,1,0.31913398,0.705353319,0
1,1,1,1,1,1,1,1,1,1,1,0.323970195,0.709635974,0
1,1,1,1,1,1,1,1,1,1,1,0.324223253,0.680085653,0
1,1,1,1,1,1,1,1,1,1,1,0.312666948,0.668094218,0.001302743
1,1,1,1,1,1,1,1,1,1,1,0.294615493,0.667237687,0.072193674
1,1,1,1,1,1,1,1,1,1,1,0.254238718,0.715417559,0.240500832
1,1,1,1,1,1,1,1,1,1,1,0.206270209,0.77987152,0.417782442
1,1,1,1,1,1,1,1,1,1,1,0.185266414,0.765310493,0.553231526
1,1,1,1,1,1,1,1,1,1,1,0.182735836,0.722912206,0.624339582
1,1,1,1,1,1,1,1,1,1,1,0.180711374,0.722698073,0.627596439
1,1,1,1,1,1,1,1,1,1,1,0.173260228,0.719486081,0.56365347
1,1,1,1,1,1,1,1,1,1,1,0.158948404,0.714561028,0.430665123
1,1,1,1,1,1,1,1,1,1,1,0.146492338,0.712633833,0.248172541
1,1,1,1,1,1,1,1,1,1,1,0.14862927,0.706638116,0.074545849
1,1,1,1,1,1,1,1,1,1,1,0.163447209,0.697002141,0.001990302
1,1,1,1,1,1,1,1,1,1,1,0.170785885,0.698072805,0
1,1,1,1,1,1,1,1,1,1,1,0.173428933,0.682226981,0
1,1,1,1,1,1,1,1,1,1,1,0.155743006,0.703211991,0
1,1,1,1,1,1,1,1,1,1,1,0.143596232,0.761884368,0
1,1,1,1,1,1,1,1,1,1,1,0.141037537,0.759528908,0
1,1,1,1,1,1,1,1,1,1,1,0.136651202,0.692077088,0
1,1,1,1,1,1,1,1,1,1,1,0.120708562,0.602141328,0
1,1,1,1,1,1,1,1,1,1,1,0.105047097,0.536616702,0
1,1,1,1,1,1,1,1,1,1,1,0.096077604,0.510920771,0
1,1,1,1,1,1,1,1,1,1,1,0.08747364,0.4248394,0
1,1,1,1,1,1,1,1,1,1,1,0.083002952,0.350749465,0
1,1,1,1,1,1,1,1,1,1,1,0.080359904,0.292505353,0
1,1,1,1,1,1,1,1,1,1,1,0.076057922,0.222912206,0.000651371
1,1,1,1,1,1,1,1,1,1,1,0.071699705,0.137687366,0.049359485
1,1,1,1,1,1,1,1,1,1,1,0.0585407,0.094432548,0.181768835
1,1,1,1,1,1,1,1,1,1,1,0.037115141,0.062526767,0.342259535
1,1,1,1,1,1,1,1,1,1,1,0.023956137,0.025267666,0.493269161
1,1,1,1,1,1,1,1,1,1,1,0.016589343,0.011134904,0.58084244
1,1,1,1,1,1,1,1,1,1,1,0.014115001,0.005139186,0.602301513
1,1,1,1,1,1,1,1,1,1,1,0.013721355,0.002997859,0.554100022
1,1,1,1,1,1,1,1,1,1,1,0.01594264,0.002569593,0.430267062
1,1,1,1,1,1,1,1,1,1,1,0.017404752,0.002783726,0.252840703
1,1,1,1,1,1,1,1,1,1,1,0.019485449,0.004496788,0.075161034
1,1,1,1,1,1,1,1,1,1,1,0.034528328,0.011134904,0.001628429
1,1,1,1,1,1,1,1,1,1,1,0.053226487,0.026980728,0
1,1,1,1,1,1,1,1,1,1,1,0.065682553,0.046680942,0
1,1,1,1,1,1,1,1,1,1,1,0.072430761,0.061027837,0
1,1,1,1,1,1,1,1,1,1,1,0.0742584,0.082012848,0
1,1,1,1,1,1,1,1,1,1,1,0.081006608,0.098929336,0
1,1,1,1,1,1,1,1,1,1,1,0.087951638,0.120770878,0
1,1,1,1,1,1,1,1,1,1,1,0.090960214,0.140256959,0
1,1,1,1,1,1,1,1,1,1,1,0.097061718,0.170877944,0
1,1,1,1,1,1,1,1,1,1,1,0.093518909,0.188008565,0
1,1,1,1,1,1,1,1,1,1,1,0.082581189,0.2248394,0
1,1,1,1,1,1,1,1,1,1,1,0.079178968,0.235974304,0
1,1,1,1,1,1,1,1,1,1,1,0.07459581,0.266809422,0
1,1,1,1,1,1,1,1,1,1,1,0.068606776,0.287366167,0.000506622
1,1,1,1,1,1,1,1,1,1,1,0.072599466,0.283083512,0.049721358
1,1,1,1,1,1,1,1,1,1,1,0.069056657,0.313276231,0.196931316
1,1,1,1,1,1,1,1,1,1,1,0.056684943,0.316916488,0.354237533
1,1,1,1,1,1,1,1,1,1,1,0.050442851,0.31391863,0.480965477
1,1,1,1,1,1,1,1,1,1,1,0.051736258,0.305139186,0.548780488
1,1,1,1,1,1,1,1,1,1,1,0.050442851,0.250963597,0.564377216
1,1,1,1,1,1,1,1,1,1,1,0.052720371,0.188865096,0.520880075
1,1,1,1,1,1,1,1,1,1,1,0.060508927,0.192291221,0.4139104
1,1,1,1,1,1,1,1,1,1,1,0.068100661,0.253104925,0.243974814
1,1,1,1,1,1,1,1,1,1,1,0.102460284,0.396573876,0.068574944
1,1,1,1,1,1,1,1,1,1,1,0.174356811,0.563383298,0.001375118
1,1,1,1,1,1,1,1,1,1,1,0.241051596,0.714989293,0
1,1,1,1,1,1,1,1,1,1,1,0.279066498,0.760599572,0
1,1,1,1,1,1,1,1,1,1,1,0.291466329,0.736188437,0
1,1,1,1,1,1,1,1,1,1,1,0.284999297,0.734689507,0
1,1,1,1,1,1,1,1,1,1,1,0.283930831,0.7124197,0
1,1,1,1,1,1,1,1,1,1,1,0.279600731,0.679657388,0
1,1,1,1,1,1,1,1,1,1,1,0.275186279,0.642184154,0
1,1,1,1,1,1,1,1,1,1,1,0.271952763,0.635760171,0
1,1,1,1,1,1,1,1,1,1,1,0.265682553,0.682226981,0
1,1,1,1,1,1,1,1,1,1,1,0.258962463,0.64732334,0
1,1,1,1,1,1,1,1,1,1,1,0.253620132,0.684154176,0
1,1,1,1,1,1,1,1,1,1,1,0.27825109,0.741755889,0
1,1,1,1,1,1,1,1,1,1,1,0.306818501,0.677730193,0.000361873
1,1,1,1,1,1,1,1,1,1,1,0.345283284,0.676873662,0.039154665
1,1,1,1,1,1,1,1,1,1,1,0.360044988,0.693576017,0.141239053
1,1,1,1,1,1,1,1,1,1,1,0.348966681,0.715845824,0.248679163
1,1,1,1,1,1,1,1,1,1,1,0.362688036,0.674518201,0.331041471
1,1,1,1,1,1,1,1,1,1,1,0.36811472,0.632976445,0.386769921
1,1,1,1,1,1,1,1,1,1,1,0.371854351,0.609850107,0.386190924
1,1,1,1,1,1,1,1,1,1,1,0.37266976,0.609207709,0.332416588
1,1,1,1,1,1,1,1,1,1,1,0.364065795,0.592505353,0.244481436
1,1,1,1,1,1,1,1,1,1,1,0.356192886,0.628265525,0.131830354
1,1,1,1,1,1,1,1,1,1,1,0.351694081,0.584796574,0.034088442
1,1,1,1,1,1,1,1,1,1,1,0.36867707,0.68137045,0.000615184
1,1,1,1,1,1,1,1,1,1,1,0.394826374,0.621841542,0
1,1,1,1,1,1,1,1,1,1,1,0.399212709,0.546680942,0
1,1,1,1,1,1,1,1,1,1,1,0.377421622,0.546252677,0
1,1,1,1,1,1,1,1,1,1,1,0.351272318,0.43640257,0
1,1,1,1,1,1,1,1,1,1,1,0.321973851,0.338115632,0
1,1,1,1,1,1,1,1,1,1,1,0.291241389,0.323126338,0
1,1,1,1,1,1,1,1,1,1,1,0.272852524,0.269807281,0
1,1,1,1,1,1,1,1,1,1,1,0.259384226,0.203426124,0
1,1,1,1,1,1,1,1,1,1,1,0.247940391,0.176445396,0
1,1,1,1,1,1,1,1,1,1,1,0.235371854,0.243468951,0
1,1,1,1,1,1,1,1,1,1,1,0.231182342,0.212205567,0
1,1,1,1,1,1,1,1,1,1,1,0.236665261,0.302783726,0
1,1,1,1,1,1,1,1,1,1,1,0.235259384,0.343040685,0.000180937
1,1,1,1,1,1,1,1,1,1,1,0.22927035,0.40385439,0.022363755
1,1,1,1,1,1,1,1,1,1,1,0.222747083,0.535760171,0.09347181
1,1,1,1,1,1,1,1,1,1,1,0.212709124,0.652462527,0.184844756
1,1,1,1,1,1,1,1,1,1,1,0.20250246,0.785438972,0.263660708
1,1,1,1,1,1,1,1,1,1,1,0.208575847,0.834047109,0.301874502
1,1,1,1,1,1,1,1,1,1,1,0.204386335,0.83875803,0.270319172
1,1,1,1,1,1,1,1,1,1,1,0.205932799,0.832762313,0.212962293
1,1,1,1,1,1,1,1,1,1,1,0.205567271,0.767237687,0.155279728
1,1,1,1,1,1,1,1,1,1,1,0.205398566,0.690578158,0.085365854
1,1,1,1,1,1,1,1,1,1,1,0.200927879,0.659314775,0.023919809
1,1,1,1,1,1,1,1,1,1,1,0.228651764,0.674518201,0.000651371
1,1,1,1,1,1,1,1,1,1,1,0.248249684,0.742826552,0
1,1,1,1,1,1,1,1,1,1,1,0.279122733,0.828051392,0
1,1,1,1,1,1,1,1,1,1,1,0.314972585,0.822269807,0
1,1,1,1,1,1,1,1,1,1,1,0.330352875,0.826552463,0
1,1,1,1,1,1,1,1,1,1,1,0.359763813,0.872805139,0
1,1,1,1,1,1,1,1,1,1,1,0.364431323,0.874304069,0
1,1,1,1,1,1,1,1,1,1,1,0.379024322,0.933404711,0
1,1,1,1,1,1,1,1,1,1,1,0.400984114,0.953533191,0
1,1,1,1,1,1,1,1,1,1,1,0.424884015,0.961456103,0
1,1,1,1,1,1,1,1,1,1,1,0.467960073,0.958672377,0
1,1,1,1,1,1,1,1,1,1,1,0.491775622,0.953747323,0
1,1,1,1,1,1,1,1,1,1,1,0.519162098,0.941327623,0
1,1,1,1,1,1,1,1,1,1,1,0.522873612,0.93875803,0.000108562
1,1,1,1,1,1,1,1,1,1,1,0.511261071,0.911349036,0.025403488
1,1,1,1,1,1,1,1,1,1,1,0.508168143,0.846895075,0.113917638
1,1,1,1,1,1,1,1,1,1,1,0.517756221,0.800214133,0.201961352
1,1,1,1,1,1,1,1,1,1,1,0.531252636,0.640256959,0.263877832
1,1,1,1,1,1,1,1,1,1,1,0.496218192,0.556531049,0.283744662
1,1,1,1,1,1,1,1,1,1,1,0.4542106,0.489079229,0.271404791
1,1,1,1,1,1,1,1,1,1,1,0.407732321,0.505781585,0.225157415
1,1,1,1,1,1,1,1,1,1,1,0.372472937,0.491862955,0.160744011
1,1,1,1,1,1,1,1,1,1,1,0.34590187,0.537044968,0.093906058
1,1,1,1,1,1,1,1,1,1,1,0.332377337,0.51006424,0.026923355
1,1,1,1,1,1,1,1,1,1,1,0.33291157,0.469593148,0.000361873
1,1,1,1,1,1,1,1,1,1,1,0.343258822,0.447965739,0
1,1,1,1,1,1,1,1,1,1,1,0.347195276,0.436188437,0
1,1,1,1,1,1,1,1,1,1,1,0.351862786,0.34261242,0
1,1,1,1,1,1,1,1,1,1,1,0.338057079,0.276659529,0
1,1,1,1,1,1,1,1,1,1,1,0.32824406,0.279229122,0
1,1,1,1,1,1,1,1,1,1,1,0.317334458,0.3248394,0
1,1,1,1,1,1,1,1,1,1,1,0.311823422,0.411134904,0
1,1,1,1,1,1,1,1,1,1,1,0.313679179,0.536188437,0
1,1,1,1,1,1,1,1,1,1,1,0.313538591,0.5751606,0
1,1,1,1,1,1,1,1,1,1,1,0.311008013,0.585867238,0
1,1,1,1,1,1,1,1,1,1,1,0.311401659,0.591006424,0
1,1,1,1,1,1,1,1,1,1,1,0.329846759,0.531905782,0
1,1,1,1,1,1,1,1,1,1,1,0.333502039,0.52012848,7.24E-05
1,1,1,1,1,1,1,1,1,1,1,0.340418951,0.468094218,0.013606427
1,1,1,1,1,1,1,1,1,1,1,0.351300436,0.358672377,0.065281899
1,1,1,1,1,1,1,1,1,1,1,0.342106003,0.382655246,0.129840052
1,1,1,1,1,1,1,1,1,1,1,0.345958105,0.421627409,0.171781139
1,1,1,1,1,1,1,1,1,1,1,0.338028961,0.349892934,0.194253456
1,1,1,1,1,1,1,1,1,1,1,0.32835653,0.223554604,0.184229572
1,1,1,1,1,1,1,1,1,1,1,0.31674399,0.154603854,0.149706883
1,1,1,1,1,1,1,1,1,1,1,0.284212006,0.146895075,0.110117971
1,1,1,1,1,1,1,1,1,1,1,0.247631098,0.165524625,0.063363972
1,1,1,1,1,1,1,1,1,1,1,0.215239702,0.128265525,0.015596729
1,1,1,1,1,1,1,1,1,1,1,0.191705328,0.097002141,0.000180937
1,1,1,1,1,1,1,1,1,1,1,0.187796991,0.089721627,0
1,1,1,1,1,1,1,1,1,1,1,0.185631942,0.098072805,0
1,1,1,1,1,1,1,1,1,1,1,0.176100098,0.111777302,0
1,1,1,1,1,1,1,1,1,1,1,0.164937438,0.121199143,0
1,1,1,1,1,1,1,1,1,1,1,0.155883593,0.130406852,0
1,1,1,1,1,1,1,1,1,1,1,0.143933643,0.104496788,0
1,1,1,1,1,1,1,1,1,1,1,0.130971461,0.131049251,0
1,1,1,1,1,1,1,1,1,1,1,0.122423731,0.172376874,0
1,1,1,1,1,1,1,1,1,1,1,0.115450583,0.259528908,0
1,1,1,1,1,1,1,1,1,1,1,0.113904119,0.352890792,0
1,1,1,1,1,1,1,1,1,1,1,0.11674399,0.3751606,0
1,1,1,1,1,1,1,1,1,1,1,0.124138901,0.425053533,0
1,1,1,1,1,1,1,1,1,1,1,0.129424996,0.5,3.62E-05
1,1,1,1,1,1,1,1,1,1,1,0.146604808,0.639186296,0.015017732
1,1,1,1,1,1,1,1,1,1,1,0.15751441,0.694004283,0.077657958
1,1,1,1,1,1,1,1,1,1,1,0.168958245,0.7248394,0.156003474
1,1,1,1,1,1,1,1,1,1,1,0.176015746,0.694646681,0.22038069
1,1,1,1,1,1,1,1,1,1,1,0.197891185,0.73254818,0.249547659
1,1,1,1,1,1,1,1,1,1,1,0.210881485,0.792933619,0.253130202
1,1,1,1,1,1,1,1,1,1,1,0.212652889,0.811134904,0.237967721
1,1,1,1,1,1,1,1,1,1,1,0.220947561,0.858672377,0.180719404
1,1,1,1,1,1,1,1,1,1,1,0.260733868,0.821413276,0.090395889
1,1,1,1,1,1,1,1,1,1,1,0.303922396,0.769807281,0.020120142
1,1,1,1,1,1,1,1,1,1,1,0.357317588,0.747537473,3.62E-05
1,1,1,1,1,1,1,1,1,1,1,0.415436525,0.717773019,0
1,1,1,1,1,1,1,1,1,1,1,0.446422044,0.641970021,0
1,1,1,1,1,1,1,1,1,1,1,0.463798678,0.600428266,0
1,1,1,1,1,1,1,1,1,1,1,0.452523548,0.558244111,0
1,1,1,1,1,1,1,1,1,1,1,0.441754534,0.572591006,0
1,1,1,1,1,1,1,1,1,1,1,0.441445241,0.621841542,0
1,1,1,1,1,1,1,1,1,1,1,0.430929284,0.670663812,0
1,1,1,1,1,1,1,1,1,1,1,0.413496415,0.701070664,0
1,1,1,1,1,1,1,1,1,1,1,0.401968227,0.725267666,0
1,1,1,1,1,1,1,1,1,1,1,0.393954731,0.777087794,0
1,1,1,1,1,1,1,1,1,1,1,0.408379024,0.817344754,0
1,1,1,1,1,1,1,1,1,1,1,0.442232532,0.633832976,0
1,1,1,1,1,1,1,1,1,1,1,0.465092085,0.551820128,0
1,1,1,1,1,1,1,1,1,1,1,0.496274427,0.552034261,0.015126294
1,1,1,1,1,1,1,1,1,1,1,0.523435962,0.564668094,0.082651806
1,1,1,1,1,1,1,1,1,1,1,0.564909321,0.576873662,0.17728161
1,1,1,1,1,1,1,1,1,1,1,0.612681007,0.575374732,0.260910473
1,1,1,1,1,1,1,1,1,1,1,0.639364544,0.601927195,0.306506478
1,1,1,1,1,1,1,1,1,1,1,0.635793617,0.628907923,0.315842802
1,1,1,1,1,1,1,1,1,1,1,0.607647969,0.637901499,0.313961062
1,1,1,1,1,1,1,1,1,1,1,0.557851821,0.620342612,0.249909532
1,1,1,1,1,1,1,1,1,1,1,0.48064108,0.637687366,0.141347615
1,1,1,1,1,1,1,1,1,1,1,0.416898636,0.657815846,0.03115727
1,1,1,1,1,1,1,1,1,1,1,0.390946155,0.675588865,0.000108562
1,1,1,1,1,1,1,1,1,1,1,0.378574441,0.693361884,0
1,1,1,1,1,1,1,1,1,1,1,0.363615915,0.70856531,0
1,1,1,1,1,1,1,1,1,1,1,0.34123436,0.727194861,0
1,1,1,1,1,1,1,1,1,1,1,0.310754956,0.744539615,0
1,1,1,1,1,1,1,1,1,1,1,0.295908899,0.718415418,0
1,1,1,1,1,1,1,1,1,1,1,0.27847603,0.735546039,0
1,1,1,1,1,1,1,1,1,1,1,0.26492338,0.784368308,0
1,1,1,1,1,1,1,1,1,1,1,0.258709405,0.813490364,0
1,1,1,1,1,1,1,1,1,1,1,0.244285112,0.80385439,0
1,1,1,1,1,1,1,1,1,1,1,0.231519753,0.802997859,0
1,1,1,1,1,1,1,1,1,1,1,0.217292282,0.743254818,0
1,1,1,1,1,1,1,1,1,1,1,0.217854632,0.695074946,0
1,1,1,1,1,1,1,1,1,1,1,0.218979334,0.712633833,3.62E-05
1,1,1,1,1,1,1,1,1,1,1,0.219063686,0.72248394,0.01679091
1,1,1,1,1,1,1,1,1,1,1,0.22516519,0.707494647,0.092422378
1,1,1,1,1,1,1,1,1,1,1,0.221509911,0.713490364,0.184808569
1,1,1,1,1,1,1,1,1,1,1,0.236131028,0.77751606,0.275747268
1,1,1,1,1,1,1,1,1,1,1,0.262167862,0.766167024,0.336722878
1,1,1,1,1,1,1,1,1,1,1,0.288457753,0.768094218,0.350329304
1,1,1,1,1,1,1,1,1,1,1,0.305272037,0.834689507,0.325323876
1,1,1,1,1,1,1,1,1,1,1,0.296161957,0.872805139,0.245784179
1,1,1,1,1,1,1,1,1,1,1,0.276001687,0.92869379,0.129586741
1,1,1,1,1,1,1,1,1,1,1,0.268185013,0.92633833,0.026706231
1,1,1,1,1,1,1,1,1,1,1,0.281597076,0.906852248,0.000108562
1,1,1,1,1,1,1,1,1,1,1,0.291972445,0.888008565,3.62E-05
1,1,1,1,1,1,1,1,1,1,1,0.306199916,0.870877944,3.62E-05
1,1,1,1,1,1,1,1,1,1,1,0.328412765,0.911349036,3.62E-05
1,1,1,1,1,1,1,1,1,1,1,0.337550963,0.869164882,0
1,1,1,1,1,1,1,1,1,1,1,0.352003374,0.82869379,0
1,1,1,1,1,1,1,1,1,1,1,0.374075636,0.835546039,0
1,1,1,1,1,1,1,1,1,1,1,0.390102629,0.840042827,0
1,1,1,1,1,1,1,1,1,1,1,0.416954871,0.842398287,0
1,1,1,1,1,1,1,1,1,1,1,0.440854773,0.844325482,0
1,1,1,1,1,1,1,1,1,1,1,0.46481091,0.844111349,0
1,1,1,1,1,1,1,1,1,1,1,0.497680304,0.821413276,0
1,1,1,1,1,1,1,1,1,1,1,0.552312667,0.694218415,0
1,1,1,1,1,1,1,1,1,1,1,0.574384929,0.650107066,0
1,1,1,1,1,1,1,1,1,1,1,0.575847041,0.646466809,0.01114569
1,1,1,1,1,1,1,1,1,1,1,0.569267538,0.645396146,0.076717088
1,1,1,1,1,1,1,1,1,1,1,0.598566006,0.643468951,0.174929435
1,1,1,1,1,1,1,1,1,1,1,0.639111486,0.632976445,0.251248462
1,1,1,1,1,1,1,1,1,1,1,0.684436946,0.688650964,0.305818919
1,1,1,1,1,1,1,1,1,1,1,0.679797554,0.719271949,0.346240139
1,1,1,1,1,1,1,1,1,1,1,0.650274146,0.732762313,0.319244409
1,1,1,1,1,1,1,1,1,1,1,0.619401097,0.705781585,0.244119563
1,1,1,1,1,1,1,1,1,1,1,0.563250387,0.720556745,0.136643266
1,1,1,1,1,1,1,1,1,1,1,0.494474905,0.744111349,0.028805095
1,1,1,1,1,1,1,1,1,1,1,0.467482075,0.6248394,0.000144749
1,1,1,1,1,1,1,1,1,1,1,0.422943906,0.570235546,3.62E-05
1,1,1,1,1,1,1,1,1,1,1,0.418838746,0.60856531,3.62E-05
1,1,1,1,1,1,1,1,1,1,1,0.429860818,0.634475375,3.62E-05
1,1,1,1,1,1,1,1,1,1,1,0.433206804,0.642398287,0
1,1,1,1,1,1,1,1,1,1,1,0.464361029,0.644111349,0
1,1,1,1,1,1,1,1,1,1,1,0.488963869,0.645824411,0
1,1,1,1,1,1,1,1,1,1,1,0.525657247,0.646252677,0
1,1,1,1,1,1,1,1,1,1,1,0.569661184,0.643468951,0
1,1,1,1,1,1,1,1,1,1,1,0.609841136,0.64496788,0
1,1,1,1,1,1,1,1,1,1,1,0.639842542,0.646038544,0
1,1,1,1,1,1,1,1,1,1,1,0.668972304,0.646252677,0
1,1,1,1,1,1,1,1,1,1,1,0.733361451,0.643254818,0
1,1,1,1,1,1,1,1,1,1,1,0.782089133,0.642398287,0
1,1,1,1,1,1,1,1,1,1,1,0.803570926,0.667023555,0.011435189
1,1,1,1,1,1,1,1,1,1,1,0.831604105,0.728051392,0.058406311
1,1,1,1,1,1,1,1,1,1,1,0.881990721,0.727623126,0.113736701
1,1,1,1,1,1,1,1,1,1,1,0.93246169,0.728051392,0.15444742
1,1,1,1,1,1,1,1,1,1,1,0.970054829,0.753747323,0.173047695
1,1,1,1,1,1,1,1,1,1,1,0.976549979,0.781798715,0.166751104
1,1,1,1,1,1,1,1,1,1,1,0.975200337,0.783940043,0.140913368
1,1,1,1,1,1,1,1,1,1,1,0.980486433,0.782869379,0.096945791
1,1,1,1,1,1,1,1,1,1,1,0.975453395,0.784582441,0.046717811
1,1,1,1,1,1,1,1,1,1,1,0.979305497,0.785010707,0.00738221
1,1,1,1,1,1,1,1,1,1,1,0.989484043,0.784368308,0
1,1,1,1,1,1,1,1,1,1,1,1,0.785010707,0
1,1,1,1,1,1,1,1,1,1,1,0.998566006,0.778372591,0
1,1,1,1,1,1,1,1,1,1,1,0.998425418,0.742826552,0
1,1,1,1,1,1,1,1,1,1,1,0.963531562,0.758458244,0
1,1,1,1,1,1,1,1,1,1,1,0.935020385,0.696788009,0
1,1,1,1,1,1,1,1,1,1,1,0.836468438,0.631263383,0
1,1,1,1,1,1,1,1,1,1,1,0.779924083,0.487794433,0
1,1,1,1,1,1,1,1,1,1,1,0.741740475,0.318201285,0
1,1,1,1,1,1,1,1,1,1,1,0.73940672,0.21862955,0
1,1,1,1,1,1,1,1,1,1,1,0.735976381,0.146680942,0
1,1,1,1,1,1,1,1,1,1,1,0.78416983,0.131049251,0
1,1,1,1,1,1,1,1,1,1,1,0.845381695,0.199571734,0
1,1,1,1,1,1,1,1,1,1,1,0.863011388,0.219271949,0
1,1,1,1,1,1,1,1,1,1,1,0.901841698,0.267023555,0.009915322
1,1,1,1,1,1,1,1,1,1,1,0.892197385,0.429550321,0.066367518
1,1,1,1,1,1,1,1,1,1,1,0.91651905,0.66745182,0.146450025
1,1,1,1,1,1,1,1,1,1,1,0.92619148,0.726980728,0.231562568
1,1,1,1,1,1,1,1,1,1,1,0.907015324,0.759100642,0.313816313
1,1,1,1,1,1,1,1,1,1,1,0.893069029,0.727623126,0.345335456
1,1,1,1,1,1,1,1,1,1,1,0.830844932,0.733618844,0.338966491
1,1,1,1,1,1,1,1,1,1,1,0.83154787,0.731049251,0.265252949
1,1,1,1,1,1,1,1,1,1,1,0.780149023,0.732334047,0.145255844
1,1,1,1,1,1,1,1,1,1,1,0.710951778,0.734475375,0.026778606
1,1,1,1,1,1,1,1,1,1,1,0.677210741,0.948608137,7.24E-05
1,1,1,1,1,1,1,1,1,1,1,0.674652046,0.928907923,0
1,1,1,1,1,1,1,1,1,1,1,0.667229017,0.89764454,0
1,1,1,1,1,1,1,1,1,1,1,0.649346267,0.898929336,0
1,1,1,1,1,1,1,1,1,1,1,0.615998875,0.899571734,0
1,1,1,1,1,1,1,1,1,1,1,0.573963166,0.899357602,0
1,1,1,1,1,1,1,1,1,1,1,0.559510755,0.898072805,0
1,1,1,1,1,1,1,1,1,1,1,0.557458175,0.899143469,0
1,1,1,1,1,1,1,1,1,1,1,0.55056938,0.901070664,0
1,1,1,1,1,1,1,1,1,1,1,0.532770983,0.899143469,0
1,1,1,1,1,1,1,1,1,1,1,0.513932237,0.896788009,0
1,1,1,1,1,1,1,1,1,1,1,0.492281738,0.905995717,0
1,1,1,1,1,1,1,1,1,1,1,0.487304935,0.939614561,0
1,1,1,1,1,1,1,1,1,1,1,0.477098271,0.938329764,0
1,1,1,1,1,1,1,1,1,1,1,0.435399972,0.926124197,0.025331114
1,1,1,1,1,1,1,1,1,1,1,0.385041473,0.916702355,0.141564739
1,1,1,1,1,1,1,1,1,1,1,0.339772248,0.84882227,0.287580517
1,1,1,1,1,1,1,1,1,1,1,0.321833263,0.842398287,0.41108779
1,1,1,1,1,1,1,1,1,1,1,0.349557149,0.784796574,0.461496707
